Department,Sub_Department,Topic,question_name,question_url,question_answer
School of Medicine,School of Medicine,Programs and Pathways,What programs will the Toronto Metropolitan University School of Medicine offer?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1634258009073-what-programs-will-the-toronto-metropolitan-university-school-of-medicine-offer-,"The foundational curriculum and research at the Toronto Metropolitan University School of Medicine will be community-engaged, and driven by a social determinants of health framework as central to health care delivery. Decisions such as programming will be overseen by the Academic Program Development Committee.

The School of Medicine will offer an undergraduate Doctor of Medicine (MD) program and a postgraduate residency program."
School of Medicine,School of Medicine,Programs and Pathways,What is the length of the medical program?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1634258009078-what-is-the-length-of-the-medical-program-,"The proposed undergraduate medical education program is four years in length and is arranged in three phases. Phase 1 (Foundations) provides the foundations and grounding for clinical learning. Phase 2 (Clinical and Community Immersion Phase) provides full immersion in clinical experiential learning, and Phase 3 (Professionalization Phase) is an opportunity for career focused experiential learning."
School of Medicine,School of Medicine,Programs and Pathways,How will the School of Medicine impact existing programs at Toronto Metropolitan University?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1634258009083-how-will-the-school-of-medicine-impact-existing-programs-at-toronto-metropolitan-university-,"A new School of Medicine will build on our existing expertise in health and healthcare across various faculties and departments to explore possibilities for interprofessional education and combined degrees (e.g. Masters or PhD/MD). For example, the academic programs in areas such as Psychology, Nursing, Social Work, Occupational Health and Safety, Midwifery, Biomedical Engineering, Physics (Medical Physics), Health Administration and Biology and Chemistry are all major contributors to the universityâ€™s regional and national presence in the health field based on their magnitude of research and their undergraduate and graduate enrolments. A new School of Medicine will build on this foundation of excellence and leadership in health education."
School of Medicine,School of Medicine,Programs and Pathways,Will the school have a pathway for internationally-trained medical graduates (IMGs)?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1634258009089-will-the-school-have-a-pathway-for-internationally-trained-medical-graduates--imgs--,An accelerated pathway for internationally trained medical doctors is a priority for the School of Medicine. Details around admissions and program features will be determined through review and consultation.
School of Medicine,School of Medicine,Programs and Pathways,Is the School of Medicine considering programs for internationally-educated health professionals (IEHPs),https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895450751-is-the-school-of-medicine-considering-programs-for-internationally-educated-health-professionals--iehps-,"At this time, we do not have immediate plans to offer a bridging program for IEHPs in time for our opening in 2025. However, the School of Medicine intends to consider such a program in the years following our opening. 

IEHPs coming to Canada may also consider other pathways through TMU such as the Internationally Trained Health Professionals (ITHP) bridging program through the Chang School."
School of Medicine,School of Medicine,Hiring,I am a physician and would like to work at the School of Medicine as clinical faculty. How do I apply?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895643822-i-am-a-physician-and-would-like-to-work-at-the-school-of-medicine-as-clinical-faculty--how-do-i-apply-,"Planning for the School of Medicine is ongoing, including establishing processes for new clinical appointments. Sign-up for our mailing list to be notified when clinical faculty positions are open.

Throughout 2023 we are hiring for clinician consultant roles that will inform curriculum development. Please refer to this schedule for expected recruitment efforts. Open positions will be added to the School of Medicine careers page."
School of Medicine,School of Medicine,Hiring,I am a current TMU faculty member and am interested in working at the School of Medicine or interested in a cross appointment. How do I apply?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1679601107520-i-am-a-current-tmu-faculty-member-and-am-interested-in-working-at-the-school-of-medicine-or-interested-in-a-cross-appointment--how-do-i-apply-,"We are currently seeking TMU faculty members to join two key undergraduate medical education (UGME) governance committees to support the School of Medicine's work towards national accreditation under the Committee on Accreditation of Canadian Medical Schools (CACMS). For more information about these committees and to express interest, visit the Get Involved section of our website."
School of Medicine,School of Medicine,Hiring,Iâ€™d like to work at the School of Medicine as a staff member. How do I apply?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895643816-i-d-like-to-work-at-the-school-of-medicine-as-a-staff-member--how-do-i-apply-,"Planning for the School of Medicine is ongoing, TMU faculty positions or cross-appointments are not yet available. Other open positions and opportunities are available on the School of Medicine careers page and TMU’s faculty career page and will be updated as new opportunities become available.

We are currently seeking TMU faculty members to join two key undergraduate medical education (UGME) governance committees to support the School of Medicine's work towards national accreditation under the Committee on Accreditation of Canadian Medical Schools (CACMS). For more information about these committees and to express interest, visit the Get Involved section of our website."
School of Medicine,School of Medicine,Hiring,I would like to be a part of the School of Medicine leadership team. How do I apply?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895643827-i-would-like-to-be-a-part-of-the-school-of-medicine-leadership-team--how-do-i-apply-,"The School of Medicine team is continuing to grow, please check the School of Medicine careers page or TMUâ€™s career page for open positions. Positions will continue to be added as we lead up to opening our doors in 2025. Sign-up for our mailing list
(external link)
to stay up to date."
School of Medicine,School of Medicine,Hiring,What positions are currently available?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895643832-what-positions-are-currently-available-,"Open positions are posted on the School of Medicine careers page. To stay up to date with recruiting efforts, sign-up for our mailing list
(external link)
."
School of Medicine,School of Medicine,Hiring,When can I apply to TMUâ€™s School of Medicine?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895801709-when-can-i-apply-to-tmu-s-school-of-medicine-,"We are looking forward to welcoming our first cohort of students in 2025. Application dates will be shared with community members once they are confirmed. Sign-up for our mailing list
(external link)
to stay up to date."
School of Medicine,School of Medicine,Hiring,What are the admissions requirements?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895801714-what-are-the-admissions-requirements-,"An Admissions Working Group has been established to determine criteria for admission to the School of Medicine, in consultation with various internal and external groups. Admissions requirements will follow these guiding principles:

A distinctive holistic admissions process that integrates and prioritizes EDI
Community engagement and consultation
Purposeful recruitment and development of pathway programs
Purposeful admissions streams and pathways
Specific admissions requirements will be shared with the community when the necessary approvals are received from accreditors and TMU’s Senate."
School of Medicine,School of Medicine,Hiring,How many students will be admitted to the School of Medicine when it opens in 2025?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1678895801720-how-many-students-will-be-admitted-to-the-school-of-medicine-when-it-opens-in-2025-,"The Ontario Government announced on March 15, 2022 that TMU will receive the following ministry-funded spaces as of 2025:"
School of Medicine,School of Medicine,Get Involved,How can I get involved in the planning process?,https://www.torontomu.ca/school-of-medicine/frequently-asked-questions/#accordion-content-1634258081316-how-can-i-get-involved-in-the-planning-process-,"Planning for the School of Medicine will be a multi-year journey with many opportunities to listen, learn and co-create. We thank our community for your participation in our community consultations to date. Your perspectives, comments and questions will help shape the School of Medicine proposal development.

Visit the Get Involved section of our website for more information. We value input and welcome comments and feedback, which can be directed to medicine@torontomu.ca."
