Department,Sub_Department,Topic,question_name,question_url,question_answer
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q11: What should be my e-mail protocol and retention in regard to correspondence with students?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752432496-q11--what-should-be-my-e-mail-protocol-and-retention-in-regard-to-correspondence-with-students-,"You should be careful about the content of e-mails as they may be retained not only by you but by others, and they can be requested as part of an FOI request. Generally, the ‚Äúreply all‚Äù response should be avoided unless it is necessary. You can never be assured of what is retained by others; so, even if you have deleted an email, that‚Äôs no guarantee it will not end up being released as a result of an FOI request."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q12: Can I send multiple students one email using their TMU email address and what are other methods of communication I can use to communicate with groups of students?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752433871-q12--can-i-send-multiple-students-one-email-using-their-tmu-email-address-and-what-are-other-methods-of-communication-i-can-use-to-communicate-with-groups-of-students-," A TMU studentís email address is considered their personal information and as such faculty should take care in the use of these addresses. 

All students are provided with an official TMU email address, as per Senate Policy #157, Establishment of Student Email Accounts for Official University Communication, as a means by which Ryerson employees can communicate with students.  The address is also a means by which TMU can foster a collaborative learning environment such as through student discussion groups on D2L Brightspace.  There are no restrictions on how students can use their email address, such as for personal communications, or for communications outside TMU. 

Faculty and staff, however, should take care in using student email addresses.  Be cautious in sending group emails; disclosing personal information such as grades, internship placements, home contact information, or details about an academic appeal to other students as these situations would all constitute a privacy breach and TMU's Privacy Officer must be notified immediately. 

If you want to send a group email and the text does not identify individuals, consider using the blind-copying function. Refrain from disclosing the studentís email address to non-TMU personnel unless you have the consent of the student.  

Using D2L Brightspace to post general information messages to students is one low-risk option.  For messages aimed at a specific group of students within a course try using the blind-copying function on your email system; this way students can only see their own address and cannot see who else received the message.  It is important to note that the content of the message should dictate the method used to communicate information to students; the more sensitive the information, the less appropriate group communication, including email will be."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q13: What should be my e-mail protocol and retention in regard to correspondence with other faculty and administration?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752434777-q13--what-should-be-my-e-mail-protocol-and-retention-in-regard-to-correspondence-with-other-faculty-and-administration-,"All emails from and to students that contain personal information as described above and that you use for the purpose of evaluating their contributions during a course or for advising regarding their educational path should be retained for one year under FIPPA.  Particular emphasis is placed upon retaining correspondence that reveals something personal about the student beyond their email address (student ID, educational or medical history, financial information, questions about course work, evaluations, etc.).  This also includes any correspondence that may pertain to an appeal.  You should only correspond with students on their ìryerson.caî email accounts as per TMUís policy for the Establishment of Student Email Accounts for Official University Communication 157.

You should be careful about the content of e-mails as they may be retained not only by you but by others, and they can be requested as part of an FOI request. Generally, the ìreply allî response should be avoided unless it is necessary. You can never be assured of what is retained by others; so, even if you have deleted an email, thatís no guarantee it will not end up being released as a result of an FOI request."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q14: Am I entitled to access to students‚Äô academic records for any reason?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752476505-q14--am-i-entitled-to-access-to-students--academic-records-for-any-reason-,"A: In general, you do not have the right to consult a student‚Äôs academic record. Faculty who serve on appeals panels or who are charged with academic advising may confidentially access these records for that purpose only. Chairs/Directors and their specified administrative staff may access records for administrative purposes only and are not authorized to share that record with faculty. If you have questions regarding whether you may access an academic record for a particular purpose speak to the Associate Registrar, Enrollment Services."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q15: What should I do with unclaimed students‚Äô work?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752477247-q15--what-should-i-do-with-unclaimed-students--work-,"A: The Course Management Policy states that students‚Äô work must be returned to them confidentially. Putting student work in a box outside your office is not permitted. Departments/Schools are required to develop policies on the confidential disposal of work. Under FIPPA you must retain all unclaimed student work, including final exams, for one year from the date received. Student grades and evaluation comments should be kept confidential. It is advisable not to put the mark and comments on the front page of the document."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q16: Can I have students working in groups hand in one assignment together with their names and their TMU Student Identification Numbers on the first page?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752478600-q16--can-i-have-students-working-in-groups-hand-in-one-assignment-together-with-their-names-and-their-tmu-student-identification-numbers-on-the-first-page-,"A: The concern is that name plus student ID number permits someone else with enough information to impersonate another student. The more information disclosed, the better able some one would be in committing fraud. A similar approach to that outlined in the Course Management Policy Section 2.2(f) should be followed where only part of the student number is included. It is recommended that the last 4 digits be used. In other words, professors can request that students working on group assignments hand in projects listing a portion of the student ID number and no names. In this way the other students in the group will not be privy to the entire student ID number."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q17: How can I now take students‚Äô attendance at weekly classes and final exams? What if the student doesn‚Äôt have their OneCard?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752479350-q17--how-can-i-now-take-students--attendance-at-weekly-classes-and-final-exams--what-if-the-student-doesn-t-have-their-onecard-," Attendance at lectures, seminars and labs can still be taken, but professors should be sensitive to how this information is gathered. The studentís full name and complete student ID number should not be circulated. 

For final exams, invigilators should walk around the room to verify student photo ID cards on a student-by-student basis, noting the attendance on a sheet of names and numbers, and students should sign their individual exams.   

According to the Senateís Examination Policy 135, Section III (B)(5) students must present relevant photo identification; the policy does not specify that only the OneCard will suffice.  There is no need to take a studentís photograph at an exam.  It is the studentís responsibility to ensure that he/she brings proper identification.  If a student does not have any photo ID, the instructor should first try to confirm that the student is in the class, and the student should be required to bring identification with a signature to the instructorís office as soon as possible after the exam."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,"Q18: What can an instructor do upon becoming aware that a student is taking photos or video of the lecture, other students, or discussion period? Is this a violation of student privacy? What about the instructors‚Äô privacy?",https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752480952-q18--what-can-an-instructor-do-upon-becoming-aware-that-a-student-is-taking-photos-or-video-of-the-lecture--other-students--or-discussion-period--is-this-a-violation-of-student-privacy--what-about-the-instructors--privacy-,"Studentsí answers, student images ñ these are the personal information of students.  The actual lecture is the teaching material of the instructor and is not meant to be publicly available without his/her consent; teaching materials are protected against disclosure from a formal access request under FIPPA.  The image of the instructor is his/her personal information therefore both the instructorís lecture and image would require the instructorís consent for capture.

If notice about the intent to capture the lecture by audio or visual recording is provided in advance to the instructor and students, no oneís privacy would be violated.  Students with concerns could approach the instructor in advance.  If the request to record the lecture stems from an Access Centre request, then these concerns would be relayed to the Access Centre.  TMU is obliged under the Ontario Human Rights Code and the Accessibility for Ontarians with Disabilities Act (Bill 118) to seek a reasonable accommodation so that students with disabilities are not at a learning disadvantage.  Please contact the Access Centre for further information (ext. 5290).  See also the Senate policy Academic Accomodation of Students with Disabilities 159"
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,"Q19: In award ceremonies where donors recognize student achievements, how do we protect student privacy? Do we need students‚Äô consent to disclose personal information about them to the donor? Photos? Announcements? Newsletters? What if the donor wants to take the information and publish it elsewhere?",https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752523982-q19--in-award-ceremonies-where-donors-recognize-student-achievements--how-do-we-protect-student-privacy--do-we-need-students--consent-to-disclose-personal-information-about-them-to-the-donor--photos--announcements--newsletters--what-if-the-donor-wants-to-take-the-information-and-publish-it-elsewhere-,"For awards applied through TMUís Student Financial Assistance as of April 2008 there is a notice of collection in place that covers this use. 

For all other awards, or other kinds of student achievements, departments are advised to contact students in advance to obtain their permission to use their personal information."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q20: Can students see their internship or practicum evaluations submitted by third-parties (such as a doctor)?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752524831-q20--can-students-see-their-internship-or-practicum-evaluations-submitted-by-third-parties--such-as-a-doctor--,A: The letter is comparable in purpose to a professor's feedback on an assignment and therefore the student has a right to see it.
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q21: Should I agree to write letters of recommendation for students or colleagues?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752571466-q21--should-i-agree-to-write-letters-of-recommendation-for-students-or-colleagues-,"A: Yes, if you would have done so prior to FIPPA you should do it now. FIPPA exempts evaluative or opinion material of the type that assesses the teaching materials or research of an employee, or determines eligibility or qualification for admission to an academic program, or determines the qualification for an honour or award to recognize achievement. If the person who is being evaluated uses FIPPA to request access to their own personal information in that evaluation or opinion material, Ryerson has the discretion to refuse that request."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q22: How is my research impacted by FIPPA?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752571481-q22--how-is-my-research-impacted-by-fippa-,"A: Research and teaching materials are excluded from FIPPA. Thus, if someone were to make an FOI request for your research notes on a project, the University would advise the requestor that those records are not subject to FIPPA. However, FIPPA specifies that the subject matter and the amount of funding for research (but not the source of funding) is information that must be made available if requested. For more information consult with OVPRI."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q23: How is the process of peer review affected by FIPPA?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752588286-q23--how-is-the-process-of-peer-review-affected-by-fippa-,"A: FIPPA exempts evaluative or opinion material of the type that assesses the teaching materials or research of an employee, or determines eligibility or qualification for admission to an academic program, or determines the qualification for an honour or award to recognize achievement. If the person who is being evaluated uses FIPPA to request access to their own personal information in that evaluation or opinion material, Ryerson has the discretion to refuse that request."
Office of the General Counsel and Board Secretariat,Privacy,FIPPA,Q24: How are the hiring and promotion and tenure review processes affected by FIPPA?,https://www.torontomu.ca/gcbs/what-we-do/access-privacy/resources/fippa-faqs/#accordion-content-1507752589262-q24--how-are-the-hiring-and-promotion-and-tenure-review-processes-affected-by-fippa-,"A: The hiring, promotion and tenure review processes are governed by the collective agreement between Toronto Metropolitan University and the Toronto Metropolitan Faculty Association. Collective agreements are accessible under FIPPA and are available for public access. The collective agreement itself provides for certain access to information rights. For more information speak with the Vice Provost, Faculty Affairs."
