Department,Sub_Department,Topic,question_name,question_url,question_answer
Daphne Cockwell Scholl of Nursing,Central Placement Office,Practice Requirement Record,Can I still apply for a Vulnerable Sector Screening/Check if I am under 18 years of age?,https://www.torontomu.ca/nursing/central-placement-office/faqs/practice-requirement-record-prr-frequently-asked-questions/#accordion-content-1619624744573-can-i-still-apply-for-a-vulnerable-sector-screening-check--if-i-am-under-18-years-of-age-,"As per the Youth Criminal Justice Act (YCJA), applicants under the age of 18 do not qualify for a Vulnerable Sector Screen. Please email the CPO to ensure this is appropriately documented on HSPNet
(external link, opens in new window)
."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Practice Requirement Record,Can I still apply for a Vulnerable Sector Screening/Check if I am an international or out-of-province student?,https://www.torontomu.ca/nursing/central-placement-office/faqs/practice-requirement-record-prr-frequently-asked-questions/#accordion-content-1619624779720-can-i-still-apply-for-a-vulnerable-sector-screening-check-if-i-am-an-international-or-out-of-province-student-,Out-of-province students can apply for a Vulnerable Sector Screen in their home city or town or from the local municipality that they are living in while at school.
Daphne Cockwell Scholl of Nursing,Central Placement Office,Practice Requirement Record,Where can I obtain a mask fit testing?,https://www.torontomu.ca/nursing/central-placement-office/faqs/practice-requirement-record-prr-frequently-asked-questions/#accordion-content-1619624784813-where-can-i-obtain-a-mask-fit-testing-,"If you are currently employed at a healthcare agency and have completed a mask fit test, you do not need to book a separate test. Please note that the mask fit must be valid for the full duration of your academic year."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Practice Requirement Record,How do I submit my completed PRR package?,https://www.torontomu.ca/nursing/central-placement-office/faqs/practice-requirement-record-prr-frequently-asked-questions/#accordion-content-1619624807376-how-do-i-submit-my-completed-prr-package-,"Refer to this
(PDF file)
document
(opens in new window)
from Synergy Gateway."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Practice Requirement Record,Does the CPO keep copies of my PRRs? Would I be able to retrieve them if I lose them?,https://www.torontomu.ca/nursing/central-placement-office/faqs/practice-requirement-record-prr-frequently-asked-questions/#accordion-content-1619624822983-does-the-cpo-keep-copies-of-my-prrs--would-i-be-able-to-retrieve-them-if-i-lose-them-,No. The CPO does not keep any copies. All PRR documents stay with the students for their own safekeeping.
Daphne Cockwell Scholl of Nursing,Central Placement Office,Practice Requirement Record,Can I use my personal email address to contact the CPO?,https://www.torontomu.ca/nursing/central-placement-office/faqs/practice-requirement-record-prr-frequently-asked-questions/#accordion-content-1619624841931-can-i-use-my-personal-email-address-to-contact-the-cpo-,"No. As per the Toronto Metropolitan University Policy 157, you are required to activate and maintain a Toronto Metropolitan University Online Identity and an email address. You must use your university email address when corresponding with faculty and staff at the Toronto Metropolitan University."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Can I arrange my own placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620049546911-can-i-arrange-my-own-placement-,"No, you cannot arrange your own placement. The CPO organizes all practice placements for the Collaborative Nursing Degree Program, and has pre-existing relationships and affiliation agreements with agencies and hospitals throughout Ontario. These are legally-binding agreements that are in place to ensure the safety and security of both parties involved. Agency partners will only host students in placements arranged by the CPO."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Can I request a placement for where I work or volunteer?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620049547618-can-i-request-a-placement-for-where-i-work-or-volunteer-,"Students are not allowed to request a placement from where they work or volunteer. The CPO strives to provide students with practice experiences that are free from conflict of interest. This means that you should not be actively working or volunteering in a setting or capacity that may alter manager, educator, preceptor, client or family member expectations. Please remember, nursing practice placements are evaluative. You will be expected to report any potential conflict of interest to the CPO or site lead faculty for further assessment."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Can I choose my own placement assignment?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620054355800-can-i-choose-my-own-placement-assignment-,"You will have the opportunity to rank your placement choices using the Student Site Selector in HSPnet. In addition, students in Year 3 and 4 will have the opportunity to complete a Placement Information Record (PIR) where you can indicate an area of interest for your placement, such as community health, gerontology or public health and provide other details. The CPO collaborates with course leads and placement partners to ensure that you receive quality placements in various diverse settings to successfully meet course objectives and competencies."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Will I be able to request a placement in an area of speciality?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620054377419-will-i-be-able-to-request-a-placement-in-an-area-of-speciality-,"The Collaborative Nursing Program is a generalist program that ensures students meet entry-to-practice competencies prior to graduation. 

Students in Year 4 may have the opportunity to complete placements in specialty areas such as: critical care, intensive care, emergency, labour and delivery or pediatrics. However, these placements are few in number and follow a competitive process set by the placement agency. 

Nursing practice placement opportunities may involve working with diverse populations who experience barriers. Barriers may include, but are not limited to, literacy level, sexual orientation, culture geography, social factors, religious practices, education, economic circumstances, mental and physical abilities. The Daphne Cockwell School of Nursing is supportive and inclusive of all people who experience barriers.You can pursue specialization and certification in specialized clinical areas after graduation at a community college."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Can I find my own preceptor?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620054382934-can-i-find-my-own-preceptor-,No. The destination contact at your placement site will decide on your preceptor assignment. All parties are responsible to disclose any potential conflict of interest.
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,How are placements assigned to students?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058355847-how-are-placements-assigned-to-students-,"Depending on your year of study, placement decisions and student assignments are based on some or all of the following factors: 

Curriculum requirements
Placement availability
Past practice experience
Placement agency interviews
Faculty consultations.It is important to ensure that you keep your address and contact information up to date in HSPnet
(external link, opens in new window)
and myServiceHub."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What is a Placement Information Record (PIR)?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058359611-what-is-a-placement-information-record--pir--,"The PIR form allows you to indicate your practice areas of interest, such as community health, gerontology, or public health, and provide other details important to help coordinate and negotiate a variety of nursing practice experiences that will meet the objectives of Year 3 and 4 nursing practice courses.The information you provide in your PIR will assist placement coordinators with assigning your nursing practice placement. You will receive your PIR form by email in the winter semester for the following year of the program. You can also find PIR forms on the Collaborative Nursing Degree Program: Forms page. You must be logged into your Toronto Metropolitan University account when completing the form."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What if I move or no longer have access to a vehicle? Can I complete another PIR?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058382939-what-if-i-move-or-no-longer-have-access-to-a-vehicle--can-i-complete-another-pir-,"Yes. If you have moved or no longer have access to a vehicle, please complete another PIR. Make sure to contact the placement coordinator for your year of study prior to submitting your updated PIR. This ensures that they are aware of the changes and can update their records.Please note if the form is no longer available, contact your placement coordinator with the updated information."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What is the Student Site Selector (SSS) in HSPNet?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058373598-what-is-the-student-site-selector--sss--in-hspnet-,"The Student Site Selector (SSS) is a function in HSPnet
(external link, opens in new window)
that allows you to view confirmed available placements and rank your choices. Your placement coordinator will share information on when and how to use the Student Site Selector."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,How and when will I hear about my placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058398770-how-and-when-will-i-hear-about-my-placement-,"You will receive placement information via HSPnet
(external link, opens in new window)
. We strive to confirm all placements, via HSPNet, within two weeks of your nursing practice course start date. Make sure to check HSPNet frequently for placement updates, it is your responsibility to do so."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,How long may I be expected to commute to my placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058513574-how-long-may-i-be-expected-to-commute-to-my-placement-,"You should consider travel time when ranking choices in Site Selector in HSPnet
(external link, opens in new window)
. In some cases, you should expect to spend up to 90 minutes commuting to your placement. Make sure to plan your route and travel accordingly to ensure you arrive on time for your assigned shifts."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Can I switch my placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058428414-can-i-switch-my-placement-,"No. Once you have been assigned a placement, you cannot switch your placement. You are responsible for reporting any professional conflict of interest or special accommodations prior to beginning your placement. We assign placements in a fair and equitable manner."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What happens if I miss my placement site orientation?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058433806-what-happens-if-i-miss-my-placement-site-orientation-,"Placement partners do not permit students to enter practice if they miss their placement site orientation. If you miss your placement site orientation, you jeopardize your placement as well as your progress in the program. The CPO is not obligated to assign a new placement for students who have missed their practice placement orientation."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What is a year long placement program?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058442203-what-is-a-year-long-placement-program-,"Students in Year 3 and Year 4 can apply for year-long placement programs. These are select opportunities to undertake year-long placements that involve a variety of clinical settings. The application process begins in the spring, and involves faculty consultation and/or interviews with the placement agency. If you have been accepted into a year-long placement, you must remain in the placement for both terms."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What is a community placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058451680-what-is-a-community-placement-,"The Year 3 Nursing Practice course (NSE 311 and NSE 321) provides students with the opportunity to gain experience working with clients in a variety of community-oriented settings. These include:

Community health centres
Primary care offices
Shelters
Mental health agencies
Harm reduction programs
Out-patient clinics
Long-term care homes
Schools
Non-profit organizations 
Using a theoretical approach that is relevant to the practice setting, you will collaborate with individual families, groups and communities to ensure creative, caring, flexible and culturally sensitive nursing practice. Community placements allow you to develop your skills in health promotion, community-based assessment, and program planning and evaluation. They also encourage you to use research findings critically to guide your practice and engage in self-reflection. You will work independently in nursing practice settings with agency personnel and a faculty advisor. Many Year 3 placement partners require students to interview prior to starting placement."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,Will I be able to get a placement at SickKids?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058476163-will-i-be-able-to-get-a-placement-at-sickkids-,"There are very few placement opportunities available at SickKids, and they take place in Year 3 and Year 4 only. Typically, we send out application information via email to students in late February and early March. If you are interested in applying, you must have a minimum CGPA of 3.0 and complete an interview. We will also review some or all of the following criteria:

Curriculum requirements
Placement availability
Past practice experience
Faculty consultationApplications received after the due date will not be accepted. The CPO will screen all applications and forward a shortlist to SickKids. SickKids will conduct a selection process from the shortlist applicants and make a final decision."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,I have an extenuating circumstance that could affect my ability to participate in a nursing practice placement. Who should I speak to?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058478527-i-have-an-extenuating-circumstance-that-could-affect-my-ability-to-participate-in-a-nursing-practice-placement--who-should-i-speak-to-,"If you have an extenuating circumstance and self-identify as requiring an accommodation for your clinical placement, you must get in touch with the Academic Accommodation Support Office and meet with a student accomodation facilitator. It is very important to initiate this process well in advance of your placement assignment. Placement coordinators require accommodation information to negotiate your placement with our partners and to ensure they are securing a placement that meets your needs, ensures your safety and aligns to course objectives.

Please note this process should be started prior to the start of the new semester to avoid any delays in starting your clinical placement.

Contact the Academic Accommodation Support Office by:

Fall - May 15thWinter - October 1st"
Daphne Cockwell Scholl of Nursing,Central Placement Office,Collaborative Degree Nursing Program Placement,What do I do if I lose my clinical badge?,https://www.torontomu.ca/nursing/central-placement-office/faqs/collaborative-program-placement-frequently-asked-questions/#accordion-content-1620058522187-what-do-i-do-if-i-lose-my-clinical-badge-,"To obtain a replacement clinical badge email the CPO
(opens in new window)
. The fee for a replacement badge is $20, payable to the OneCard office
(opens in new window)
at the time of pickup."
Daphne Cockwell Scholl of Nursing,Central Placement Office,HPSNet,Can I access HSPNet on my mobile device?,https://www.torontomu.ca/nursing/central-placement-office/faqs/hspnet-frequently-asked-questions/#accordion-content-1620048756521-can-i-access-hspnet-on-my-mobile-device-,"No, HSPNet
(external link, opens in new window)
is not mobile-friendly. For the best user experience, make sure to access HSPNet through your computer."
Daphne Cockwell Scholl of Nursing,Central Placement Office,HPSNet,What if I forget my HSPNet login?,https://www.torontomu.ca/nursing/central-placement-office/faqs/hspnet-frequently-asked-questions/#accordion-content-1620048757358-what-if-i-forget-my-hspnet-login-,"If you forget your HSPNet
(external link, opens in new window)
login, please email the CPO from your TMU email address. Make sure to include your program name and student number in your email."
Daphne Cockwell Scholl of Nursing,Central Placement Office,HPSNet,Will I be able to access HSPNet after I graduate?,https://www.torontomu.ca/nursing/central-placement-office/faqs/hspnet-frequently-asked-questions/#accordion-content-1620049062448-will-i-be-able-to-access-hspnet-after-i-graduate-,"No. Your HSPNet
(external link, opens in new window)
account will be disabled upon graduation. Before you graduate, make sure to save and print local copies of the information required for your resume, including your list of placements and hours completed. You can find a record of your placement practice under the â€˜Placement Historyâ€™ tab."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,How many nursing practice courses will I need to complete in the Post Diploma Degree Program and how can I apply for them?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292071431-how-many-nursing-practice-courses-will-i-need-to-complete-in-the-post-diploma-degree-program-and-how-can-i-apply-for-them-,"There are two  mandatory nursing practice courses that you must complete while enrolled in the Post Diploma Degree Program: C/NCL 300: Nursing Practice I and C/NCL 400: Nursing Practice II.You must complete a Placement Information Record (PIR) for each Nursing Practice course by the deadline. The PIR allows you to indicate an area of interest for your placement, such as community health, gerontology, or public health and provide other details."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,What is a nursing practice placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292072161-what-is-a-nursing-practice-placement-,"A â€˜nursing practice placementâ€™ refers to the healthcare setting you attend to complete the mandatory nursing practice courses prior to graduation. Nursing practice placements can take place in any of the following areas: hospitals, community and public health settings, and/or long-term care agencies."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,What is a work study placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292073017-what-is-a-work-study-placement-,"A work study placement enables students who are Registered Nurses (RNs) to complete a nursing practice course at their own workplace. You will be expected to apply the knowledge learned in the Post Diploma Degree Completion Program to your work environment.

The work study option only applies to students who are RNs that will be enrolling in C/NCL 300 or C/NCL 400. This options does not apply to students who will be enrolled in C/NUR 300 or C/NUR 400.In order to complete a work study placement, you must provide the CPO placement coordinator with proof of approval from your manager and your employerâ€™s student placement coordinator. Once youâ€™ve provided proof of approval, you must complete the Work Study Placement Information Record."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,"I am a Registered Nurse in the Post Diploma Degree Program in Nursing. For my work study placement, can I precept a third or fourth year student in the Collaborative Nursing Degree Program?",https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292360967-i-am-a-registered-nurse-in-the-post-diploma-degree-program-in-nursing--for-my-work-study-placement--can-i-precept-a-third-or-fourth-year-student-in-the-collaborative-nursing-degree-program-,"Yes. If you are interested in precepting a third or fourth year student in your workplace, please speak to your manager and the student placement coordinator at your workplace for approval to become an assigned preceptor. Once you receive approval, complete and submit the Work Study Placement Information Record. A placement coordinator at Toronto Metropolitan University will confirm the studentâ€™s name once it has been assigned. You will need to provide this information to your workplace student placement coordinator."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,Can I challenge credits towards C/NCL 400?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292363837-can-i-challenge-credits-towards-c-ncl-400-,"If you are a registered nurse (RN), and have completed all prerequisite nursing courses and have an RN-level Canadian Nursing Association (CNA) Certificate, you may be eligible to challenge a credit towards C/NCL400. To proceed, contact the Post-Diploma Student Affairs Coordinator
(opens in new window)
and provide a copy of your CNA certification."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,What is a Placement Information Record (PIR)?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620293078461-what-is-a-placement-information-record--pir--,"The PIR form allows you to indicate your practice areas of interest, such as community health, gerontology, or public health, and provide other details important to help coordinate and negotiate a variety of nursing practice experiences that will meet the objectives of Post Diploma Degree Nursing practice courses.The information you provide in your PIR will assist placement coordinators with assigning your nursing practice placement. You will receive your PIR form by email in the winter semester for the following year of the program. You can also find PIR forms on the Post Diploma Degree Program in Nursing: Forms page. You must be logged into your Toronto Metropolitan University account when completing the form."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,How and when will I hear about my placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620293107051-how-and-when-will-i-hear-about-my-placement-,"You will receive placement information via HSPnet
(external link, opens in new window)
. We strive to confirm all placements, via HSPNet, within two weeks of your nursing practice course start date. Make sure to check HSPNet frequently for placement updates, it is your responsibility to do so."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,I have an extenuating circumstance that could affect my ability to participate in a nursing practice placement. Who should I speak to?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620295012798-i-have-an-extenuating-circumstance-that-could-affect-my-ability-to-participate-in-a-nursing-practice-placement--who-should-i-speak-to-,"If you have an extenuating circumstance and self-identify as requiring an accommodation for your clinical placement, you must get in touch with the Academic Accommodation Support Office and meet with a student accomodation facilitator. It is very important to initiate this process well in advance of your placement assignment. Placement coordinators require accommodation information to negotiate your placement with our partners and to ensure they are securing a placement that meets your needs, ensures your safety and aligns to course objectives.

Please note this process should be started prior to the start of the new semester to avoid any delays in starting your clinical placement.

Contact the Academic Accommodation Support Office by:

Fall - May 15th

Winter - October 1st

Spring - January 15th"
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,Where can I obtain an ID Badge for my nursing practice placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620295031112-where-can-i-obtain-an-id-badge-for-my-nursing-practice-placement-,All Post Diploma Degree Completion Program in Nursing students are expected to use their Toronto Metropolitan University OneCard as their ID Badge while in placement. You can apply for a OneCard online. OneCards are only issued in person at the OneCard office and cannot be mailed. Students must have a valid government issued photo ID. For more information please contact the OneCard office.
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,Can I arrange my own placement?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292570663-can-i-arrange-my-own-placement-,"No, you cannot arrange your own placement. The CPO organizes all practice placements for the Post Diploma Degree Nursing Program, and has pre-existing relationships and affiliation agreements with agencies and hospitals throughout Ontario. These are legally-binding agreements that are in place to ensure the safety and security of both parties involved. Agency partners will only host students in placements arranged by the CPO."
Daphne Cockwell Scholl of Nursing,Central Placement Office,Post Diploma Degree Nursing Program Placement,Can I choose my own placement assignment?,https://www.torontomu.ca/nursing/central-placement-office/faqs/post-diploma-program-placement-frequently-asked-questions/#accordion-content-1620292826190-can-i-choose-my-own-placement-assignment-,"You will have the opportunity to rank your placement choices using the Student Site Selector in HSPnet. In addition, you will have the opportunity to complete a Placement Information Record (PIR) where you can indicate an area of interest for your placement, such as community health, gerontology or public health and provide other details..The CPO collaborates with course leads and placement partners to ensure that you receive quality placements in various diverse settings to successfully meet course objectives and competencies."
